order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed,feedback_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
2283439407,58922,2023-07-14 02:28:09,2023-07-14 02:32:09,4.0,0.57,On Time,Traffic,2694712,46623192,2,Delivery was late and I was unhappy.,Delivery,Negative,2023-07-14
4328802292,66985,2023-06-14 19:57:21,2023-06-14 20:15:21,18.0,3.65,Significantly Delayed,Traffic,7498417,9738801,4,"Average experience, could improve.",Delivery,Neutral,2023-06-14
7072715691,82046,2023-12-25 19:28:20,2023-12-25 19:29:20,1.0,3.65,On Time,Traffic,3262730,74195536,4,"Average experience, could improve.",Delivery,Neutral,2023-12-25
5640741373,20090,2024-05-10 06:57:20,2024-05-10 06:57:20,0.0,4.34,On Time,,6773414,90298394,3,I had a bad experience.,Delivery,Negative,2024-05-10
6931094066,66225,2023-11-15 22:18:17,2023-11-15 22:14:17,-4.0,3.82,On Time,,7171637,17159117,3,"Average experience, could improve.",Product Quality,Neutral,2023-11-15
3417088709,63738,2024-05-30 17:37:44,2024-05-30 17:58:44,21.0,1.29,Significantly Delayed,Traffic,3283932,62629494,4,Will definitely order again.,Product Quality,Positive,2024-05-30
4424404315,8506,2023-07-16 07:36:04,2023-07-16 07:40:04,4.0,2.43,On Time,Traffic,8199864,9274874,4,"Overall good experience, thank you!",Product Quality,Positive,2023-07-16
2444087306,75692,2023-07-28 08:35:29,2023-07-28 08:37:29,2.0,4.67,On Time,Traffic,945453,56250563,5,Items were in perfect condition.,Delivery,Positive,2023-07-28
486085268,90390,2023-12-11 19:51:16,2023-12-11 19:56:16,5.0,0.53,On Time,Traffic,5730680,51040116,5,Items were in perfect condition.,Customer Service,Positive,2023-12-11
1731312620,75316,2023-05-08 20:42:00,2023-05-08 20:41:00,-1.0,2.13,On Time,,113770,49795571,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-05-08
6475582506,52304,2023-09-23 05:01:27,2023-09-23 05:05:27,4.0,2.09,On Time,Traffic,8086727,82529927,5,Very happy with the service!,Delivery,Positive,2023-09-23
1868581378,38861,2024-03-29 18:43:14,2024-03-29 18:47:14,4.0,3.94,On Time,Traffic,3180619,93198324,2,Items were missing from my order.,Product Quality,Negative,2024-03-29
8884235937,81977,2024-08-09 12:01:55,2024-08-09 12:09:55,8.0,4.57,Slightly Delayed,Traffic,5525089,20298398,5,Very fresh and well-packaged.,Product Quality,Positive,2024-08-09
4590662628,18200,2024-01-10 12:02:31,2024-01-10 12:17:31,15.0,2.1,Slightly Delayed,Traffic,478239,87200291,3,Not worth the price I paid.,Customer Service,Negative,2024-01-10
992302540,12863,2023-11-26 21:51:11,2023-11-26 21:54:11,3.0,3.48,On Time,Traffic,2088092,32203588,2,The packaging was poor.,Delivery,Negative,2023-11-26
7169974633,69861,2024-10-16 16:22:22,2024-10-16 16:21:22,-1.0,2.57,On Time,,4421485,59110513,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-10-16
6703651257,4285,2024-01-17 01:43:31,2024-01-17 01:46:31,3.0,2.43,On Time,Traffic,3129645,93198324,2,Delivery was late and I was unhappy.,Delivery,Negative,2024-01-17
7180810221,59848,2023-09-10 16:58:46,2023-09-10 17:07:46,9.0,0.51,Slightly Delayed,Traffic,8616443,20940403,3,"It was okay, nothing special.",Delivery,Neutral,2023-09-10
7875587578,40025,2024-07-15 08:59:10,2024-07-15 09:09:10,10.0,3.53,Slightly Delayed,Traffic,1002741,60967677,1,Delivery was late and I was unhappy.,Customer Service,Negative,2024-07-15
2578671497,64618,2024-01-25 00:16:47,2024-01-25 00:21:47,5.0,0.79,On Time,Traffic,5232827,76218218,4,"It was okay, nothing special.",Product Quality,Neutral,2024-01-25
6284350691,9053,2024-06-20 01:13:52,2024-06-20 01:13:52,0.0,4.5,On Time,,716244,57207678,4,"Overall good experience, thank you!",Product Quality,Positive,2024-06-20
5383261788,94840,2023-10-18 21:34:10,2023-10-18 21:30:10,-4.0,2.11,On Time,,1801673,34588087,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-10-18
6590867973,23582,2023-11-20 08:55:18,2023-11-20 08:54:18,-1.0,0.73,On Time,,4393080,56441247,5,Items were in perfect condition.,Product Quality,Positive,2023-11-20
8787105023,54795,2024-05-07 23:09:29,2024-05-07 23:12:29,3.0,3.68,On Time,Traffic,9347337,81822935,4,"Excellent quality, will buy again!",Delivery,Positive,2024-05-07
1402916311,57649,2024-04-23 13:05:28,2024-04-23 13:09:28,4.0,2.72,On Time,Traffic,6585928,14275043,5,Good selection of products.,Customer Service,Positive,2024-04-23
9715205272,21783,2024-10-21 22:09:22,2024-10-21 22:11:22,2.0,4.93,On Time,Traffic,4929568,52409516,2,Items were missing from my order.,Product Quality,Negative,2024-10-21
3946852375,92389,2024-07-04 12:45:55,2024-07-04 12:45:55,0.0,4.04,On Time,,6959173,96253172,3,Customer service was not helpful.,Product Quality,Negative,2024-07-04
3367039425,72408,2024-03-10 03:58:29,2024-03-10 04:00:29,2.0,1.38,On Time,Traffic,7611885,86050297,3,"It was okay, nothing special.",App Experience,Neutral,2024-03-10
687711388,44884,2024-02-02 10:28:42,2024-02-02 10:40:42,12.0,1.67,Slightly Delayed,Traffic,1795388,52757321,5,Great prices and fast delivery!,App Experience,Positive,2024-02-02
647012431,94183,2024-06-16 13:27:54,2024-06-16 13:45:54,18.0,0.92,Significantly Delayed,Traffic,6105898,34281470,2,Not worth the price I paid.,Customer Service,Negative,2024-06-16
7143278295,89680,2024-02-13 15:39:08,2024-02-13 15:35:08,-4.0,1.65,On Time,,2468637,50557979,5,Great prices and fast delivery!,Product Quality,Positive,2024-02-13
9736844695,87624,2024-04-09 20:18:46,2024-04-09 20:13:46,-5.0,1.4,On Time,,1423073,31978160,5,Will definitely order again.,Delivery,Positive,2024-04-09
5933289680,1722,2023-12-07 04:49:24,2023-12-07 05:09:24,20.0,2.24,Significantly Delayed,Traffic,4632185,5751638,3,Not worth the price I paid.,Product Quality,Negative,2023-12-07
9494303116,12071,2024-07-21 11:04:40,2024-07-21 11:09:40,5.0,3.87,On Time,Traffic,4420247,98858383,4,Will definitely order again.,Product Quality,Positive,2024-07-21
9337878102,15234,2023-05-16 04:09:12,2023-05-16 04:05:12,-4.0,0.63,On Time,,4072221,9987182,3,"Average experience, could improve.",Delivery,Neutral,2023-05-16
6872621077,42244,2023-09-14 18:29:29,2023-09-14 18:24:29,-5.0,3.42,On Time,,7824497,77128325,3,Taste was not as expected.,Customer Service,Negative,2023-09-14
7330237253,18688,2023-12-07 12:38:17,2023-12-07 12:37:17,-1.0,3.63,On Time,,4309566,28428852,3,"Average experience, could improve.",Product Quality,Neutral,2023-12-07
7942616242,76694,2023-09-30 08:27:45,2023-09-30 08:52:45,25.0,4.96,Significantly Delayed,Traffic,701482,33685414,2,Delivery was late and I was unhappy.,Product Quality,Negative,2023-09-30
238520071,91088,2024-02-20 05:44:38,2024-02-20 05:47:38,3.0,1.92,On Time,Traffic,4755342,77320193,2,Delivery was late and I was unhappy.,Product Quality,Negative,2024-02-20
5812379362,68969,2023-08-05 11:05:03,2023-08-05 11:01:03,-4.0,4.52,On Time,,8051225,46504355,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-08-05
2616623847,43649,2024-01-19 19:22:25,2024-01-19 19:37:25,15.0,4.33,Slightly Delayed,Traffic,7506282,49915498,3,"It was okay, nothing special.",Delivery,Neutral,2024-01-19
2040854480,11814,2023-12-10 00:22:16,2023-12-10 00:47:16,25.0,2.48,Significantly Delayed,Traffic,683291,40392019,5,Will definitely order again.,Delivery,Positive,2023-12-10
5456484560,32681,2024-09-26 02:10:49,2024-09-26 02:35:49,25.0,3.76,Significantly Delayed,Traffic,7247315,62600289,2,Taste was not as expected.,Delivery,Negative,2024-09-26
883309006,23074,2024-04-09 08:22:20,2024-04-09 08:30:20,8.0,3.46,Slightly Delayed,Traffic,4065348,71229024,4,"It was okay, nothing special.",App Experience,Neutral,2024-04-09
6528341992,50910,2024-01-29 03:43:43,2024-01-29 03:54:43,11.0,2.7,Slightly Delayed,Traffic,5741563,64497538,4,"It was okay, nothing special.",Product Quality,Neutral,2024-01-29
3263203775,38308,2024-09-28 15:37:48,2024-09-28 15:36:48,-1.0,3.36,On Time,,6518834,44888581,1,Not worth the price I paid.,Product Quality,Negative,2024-09-28
3660010934,17404,2024-01-31 15:44:03,2024-01-31 15:49:03,5.0,2.74,On Time,Traffic,9298983,83577942,1,Not worth the price I paid.,Delivery,Negative,2024-01-31
7944885043,16741,2024-05-26 08:31:38,2024-05-26 08:29:38,-2.0,2.23,On Time,,473292,1683786,5,Very happy with the service!,Customer Service,Positive,2024-05-26
2506369831,62473,2023-06-16 13:22:30,2023-06-16 13:35:30,13.0,4.07,Slightly Delayed,Traffic,4246558,1529180,4,"Average experience, could improve.",Delivery,Neutral,2023-06-16
697061213,80729,2023-03-25 09:52:55,2023-03-25 09:55:55,3.0,1.48,On Time,Traffic,6116226,91196901,3,The product met my expectations.,Delivery,Neutral,2023-03-25
7079057004,16501,2023-09-30 09:10:45,2023-09-30 09:32:45,22.0,3.58,Significantly Delayed,Traffic,4431634,1507408,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-09-30
1556153632,45137,2024-05-04 08:54:19,2024-05-04 09:03:19,9.0,0.75,Slightly Delayed,Traffic,5379697,67215939,4,The product met my expectations.,App Experience,Neutral,2024-05-04
2161235338,96206,2024-04-12 15:12:38,2024-04-12 15:21:38,9.0,4.68,Slightly Delayed,Traffic,8770972,38902882,5,Good selection of products.,App Experience,Positive,2024-04-12
1247978468,30662,2024-07-19 02:13:39,2024-07-19 02:12:39,-1.0,1.56,On Time,,5156705,97484394,1,The order was incorrect.,Customer Service,Negative,2024-07-19
5437627061,39894,2024-08-22 02:15:33,2024-08-22 02:16:33,1.0,4.76,On Time,Traffic,7404702,58505903,4,"Average experience, could improve.",Customer Service,Neutral,2024-08-22
9091960039,51540,2024-02-11 10:04:55,2024-02-11 10:04:55,0.0,2.76,On Time,,2831845,13455530,3,Product was damaged during delivery.,Product Quality,Negative,2024-02-11
619198317,83654,2023-11-20 17:16:35,2023-11-20 17:11:35,-5.0,4.77,On Time,,2332666,81906973,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-11-20
9833179291,97223,2023-05-04 18:52:00,2023-05-04 18:48:00,-4.0,0.59,On Time,,8562721,90372221,3,Taste was not as expected.,App Experience,Negative,2023-05-04
4148760273,55805,2024-05-22 01:55:57,2024-05-22 01:58:57,3.0,4.35,On Time,Traffic,1943750,93122847,5,Very happy with the service!,Product Quality,Positive,2024-05-22
7206041763,1128,2023-05-30 19:35:37,2023-05-30 19:37:37,2.0,2.69,On Time,Traffic,207462,74694186,4,Very fresh and well-packaged.,Product Quality,Positive,2023-05-30
690097648,92460,2023-12-27 20:30:22,2023-12-27 20:40:22,10.0,1.87,Slightly Delayed,Traffic,3150233,2684440,2,Taste was not as expected.,App Experience,Negative,2023-12-27
4197061567,48139,2024-02-04 03:31:32,2024-02-04 03:33:32,2.0,0.66,On Time,Traffic,2778967,52757321,5,Great prices and fast delivery!,Customer Service,Positive,2024-02-04
2009394836,71878,2023-10-24 22:25:10,2023-10-24 22:23:10,-2.0,3.18,On Time,,3748731,55056284,5,Customer service was very helpful.,App Experience,Positive,2023-10-24
277502363,18055,2023-12-28 14:04:57,2023-12-28 14:09:57,5.0,4.14,On Time,Traffic,1796172,88203688,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-12-28
4356959622,94308,2024-01-16 07:56:08,2024-01-16 07:51:08,-5.0,3.45,On Time,,6220082,38709137,3,The order was incorrect.,Delivery,Negative,2024-01-16
174306009,35598,2024-08-09 00:35:44,2024-08-09 01:02:44,27.0,1.41,Significantly Delayed,Traffic,8509910,87457446,4,Items were in perfect condition.,Delivery,Positive,2024-08-09
9582674091,16055,2024-08-16 11:39:21,2024-08-16 12:01:21,22.0,3.55,Significantly Delayed,Traffic,2601837,34237583,4,"It was okay, nothing special.",Delivery,Neutral,2024-08-16
8675579025,13158,2024-07-06 12:15:17,2024-07-06 12:17:17,2.0,3.41,On Time,Traffic,3182946,44409533,4,"Average experience, could improve.",Delivery,Neutral,2024-07-06
5195999941,12987,2024-07-19 19:07:00,2024-07-19 19:21:00,14.0,2.34,Slightly Delayed,Traffic,936864,52757321,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-07-19
5210007923,94672,2024-10-01 05:24:34,2024-10-01 05:25:34,1.0,2.16,On Time,Traffic,6375482,97507853,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-10-01
6595771960,72175,2023-04-05 03:36:22,2023-04-05 03:40:22,4.0,1.75,On Time,Traffic,5904785,45700473,2,I had a bad experience.,Delivery,Negative,2023-04-05
4247338382,85815,2023-12-05 02:11:24,2023-12-05 02:40:24,29.0,4.26,Significantly Delayed,Traffic,8521960,34853377,5,Very fresh and well-packaged.,Product Quality,Positive,2023-12-05
819143326,73801,2024-01-10 19:34:29,2024-01-10 19:39:29,5.0,4.37,On Time,Traffic,7041516,88324928,4,The product met my expectations.,App Experience,Neutral,2024-01-10
3830844750,95930,2023-08-06 16:07:31,2023-08-06 16:04:31,-3.0,4.35,On Time,,6157435,23996221,2,The packaging was poor.,Delivery,Negative,2023-08-06
1687314172,86120,2024-03-13 19:00:43,2024-03-13 19:03:43,3.0,3.7,On Time,Traffic,1247723,82425179,4,Good selection of products.,App Experience,Positive,2024-03-13
6756007265,48609,2023-07-27 18:37:10,2023-07-27 18:42:10,5.0,4.05,On Time,Traffic,5700999,80850753,4,"Average experience, could improve.",Product Quality,Neutral,2023-07-27
489762747,93825,2024-09-27 16:52:39,2024-09-27 17:18:39,26.0,3.26,Significantly Delayed,Traffic,6222962,19482392,3,Items were missing from my order.,Customer Service,Negative,2024-09-27
7509195875,96839,2023-11-26 20:11:46,2023-11-26 20:14:46,3.0,4.89,On Time,Traffic,3619827,42723554,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-11-26
2370917070,13883,2023-07-25 06:11:42,2023-07-25 06:16:42,5.0,2.92,On Time,Traffic,6486974,5763963,1,I had a bad experience.,App Experience,Negative,2023-07-25
2055388266,80608,2023-06-23 06:41:41,2023-06-23 06:49:41,8.0,1.43,Slightly Delayed,Traffic,8510571,119099,4,Good selection of products.,Product Quality,Positive,2023-06-23
8969304162,67811,2023-10-12 15:03:50,2023-10-12 15:02:50,-1.0,1.66,On Time,,7820768,43052303,2,The packaging was poor.,Customer Service,Negative,2023-10-12
5412674107,15617,2024-10-06 22:00:05,2024-10-06 22:02:05,2.0,1.75,On Time,Traffic,3379880,88111697,4,"It was okay, nothing special.",Product Quality,Neutral,2024-10-06
1536516619,44378,2023-11-25 08:10:28,2023-11-25 08:15:28,5.0,2.48,On Time,Traffic,7036036,15631726,4,Items were in perfect condition.,Product Quality,Positive,2023-11-25
3858907413,29907,2023-07-27 18:45:30,2023-07-27 18:45:30,0.0,4.53,On Time,,7899107,89910157,2,The packaging was poor.,Customer Service,Negative,2023-07-27
4976389251,89142,2023-09-05 10:13:35,2023-09-05 10:08:35,-5.0,1.42,On Time,,8194084,79478655,4,Customer service was very helpful.,Product Quality,Positive,2023-09-05
2218319201,957,2024-11-01 03:12:02,2024-11-01 03:11:02,-1.0,3.58,On Time,,1887717,40587811,4,"Average experience, could improve.",Customer Service,Neutral,2024-11-01
6729422433,99898,2023-07-19 13:55:45,2023-07-19 14:01:45,6.0,2.81,Slightly Delayed,Traffic,9010621,68159723,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-07-19
1354097448,10089,2023-06-21 17:53:21,2023-06-21 17:55:21,2.0,1.71,On Time,Traffic,4669199,98687927,4,"Excellent quality, will buy again!",Product Quality,Positive,2023-06-21
8952275304,95373,2024-08-31 08:22:32,2024-08-31 08:22:32,0.0,1.27,On Time,,5068146,81174361,3,Very disappointed with the quality.,App Experience,Negative,2024-08-31
436603801,64535,2023-12-28 10:14:53,2023-12-28 10:11:53,-3.0,3.24,On Time,,5560971,54619715,5,Very fresh and well-packaged.,Product Quality,Positive,2023-12-28
5273875984,60888,2023-05-31 03:45:44,2023-05-31 03:59:44,14.0,0.98,Slightly Delayed,Traffic,1893053,9278983,4,Highly recommended!,Customer Service,Positive,2023-05-31
9290203003,44829,2024-04-01 12:31:55,2024-04-01 12:36:55,5.0,1.9,On Time,Traffic,5234515,21573815,3,"Average experience, could improve.",Delivery,Neutral,2024-04-01
6240982373,16774,2023-04-26 03:27:48,2023-04-26 03:24:48,-3.0,0.97,On Time,,580986,91243571,2,Taste was not as expected.,App Experience,Negative,2023-04-26
2718348206,66580,2023-11-08 10:37:06,2023-11-08 10:33:06,-4.0,2.16,On Time,,8455467,5763963,4,"It was okay, nothing special.",Delivery,Neutral,2023-11-08
4903544026,7486,2024-05-11 04:45:41,2024-05-11 04:50:41,5.0,4.24,On Time,Traffic,2007716,57331847,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-05-11
2827266949,24708,2024-09-17 08:10:52,2024-09-17 08:18:52,8.0,0.86,Slightly Delayed,Traffic,9708237,93675757,5,Very happy with the service!,Delivery,Positive,2024-09-17
4278423074,23667,2023-12-17 05:02:47,2023-12-17 05:05:47,3.0,1.71,On Time,Traffic,4227603,67708491,4,Highly recommended!,Product Quality,Positive,2023-12-17
645916247,98927,2023-10-10 03:03:20,2023-10-10 03:32:20,29.0,3.22,Significantly Delayed,Traffic,654227,76857266,2,Taste was not as expected.,App Experience,Negative,2023-10-10
5816647866,84702,2024-09-26 05:23:41,2024-09-26 05:40:41,17.0,1.15,Significantly Delayed,Traffic,7114455,81420960,4,"Average experience, could improve.",Product Quality,Neutral,2024-09-26
7282397914,26008,2024-07-14 01:35:08,2024-07-14 01:40:08,5.0,2.19,On Time,Traffic,3148730,97825663,3,"Average experience, could improve.",App Experience,Neutral,2024-07-14
3260611473,28392,2024-02-06 13:54:26,2024-02-06 14:12:26,18.0,2.73,Significantly Delayed,Traffic,4637528,12832151,2,The packaging was poor.,Customer Service,Negative,2024-02-06
8638163868,29019,2023-06-07 03:41:59,2023-06-07 03:46:59,5.0,1.66,On Time,Traffic,8730252,87718744,2,Items were missing from my order.,Delivery,Negative,2023-06-07
177850987,61247,2023-11-07 14:25:48,2023-11-07 14:22:48,-3.0,2.9,On Time,,6060670,51174875,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-11-07
9653859166,72058,2023-03-16 19:36:51,2023-03-16 19:50:51,14.0,0.95,Slightly Delayed,Traffic,4844650,32987624,3,Items were missing from my order.,App Experience,Negative,2023-03-16
9991338690,50037,2024-07-29 11:45:33,2024-07-29 11:46:33,1.0,2.15,On Time,Traffic,9745124,98444183,1,Taste was not as expected.,Delivery,Negative,2024-07-29
1714593246,11180,2024-10-20 10:02:38,2024-10-20 10:04:38,2.0,1.89,On Time,Traffic,7548113,27698051,4,"Average experience, could improve.",App Experience,Neutral,2024-10-20
9742461226,16877,2024-01-01 00:43:00,2024-01-01 00:40:00,-3.0,1.16,On Time,,5623901,34095555,4,"It was okay, nothing special.",Customer Service,Neutral,2024-01-01
3314393477,37197,2024-10-26 13:49:56,2024-10-26 13:52:56,3.0,4.51,On Time,Traffic,1033430,55170753,3,The product met my expectations.,Product Quality,Neutral,2024-10-26
4188317986,48031,2023-03-20 01:56:55,2023-03-20 02:06:55,10.0,2.74,Slightly Delayed,Traffic,390761,42366724,4,The product met my expectations.,Customer Service,Neutral,2023-03-20
1646665366,59753,2024-07-26 19:01:20,2024-07-26 19:13:20,12.0,3.22,Slightly Delayed,Traffic,4859714,51387106,2,Taste was not as expected.,Delivery,Negative,2024-07-26
